Kode Provinsi,Provinsi,Kode Kab/Kota,Kabupaten/Kota,Jenis Wilayah,Kode Kecamatan,Kecamatan
3600000,Banten,3672000,Cilegon,Kota,3672010,Ciwandan
3600000,Banten,3672000,Cilegon,Kota,3672011,Citangkil
3600000,Banten,3672000,Cilegon,Kota,3672020,Pulomerak
3600000,Banten,3672000,Cilegon,Kota,3672021,Purwakarta
3600000,Banten,3672000,Cilegon,Kota,3672022,Grogol
3600000,Banten,3672000,Cilegon,Kota,3672030,Cilegon
3600000,Banten,3672000,Cilegon,Kota,3672031,Jombang
3600000,Banten,3672000,Cilegon,Kota,3672040,Cibeber
3600000,Banten,3673000,Serang,Kota,3673010,Curug
3600000,Banten,3673000,Serang,Kota,3673020,Walantaka
3600000,Banten,3673000,Serang,Kota,3673030,Cipocok Jaya
3600000,Banten,3673000,Serang,Kota,3673040,Serang
3600000,Banten,3673000,Serang,Kota,3673050,Taktakan
3600000,Banten,3673000,Serang,Kota,3673060,Kasemen
3600000,Banten,3674000,Tangerang Selatan,Kota,3674010,Setu
3600000,Banten,3674000,Tangerang Selatan,Kota,3674020,Serpong
3600000,Banten,3674000,Tangerang Selatan,Kota,3674030,Pamulang
3600000,Banten,3674000,Tangerang Selatan,Kota,3674040,Ciputat
3600000,Banten,3674000,Tangerang Selatan,Kota,3674050,Ciputat Timur
3600000,Banten,3674000,Tangerang Selatan,Kota,3674060,Pondok Aren
3600000,Banten,3674000,Tangerang Selatan,Kota,3674070,Serpong Utara
5100000,Bali,5101000,Jembrana,Kabupaten,5101010,Melaya
5100000,Bali,5101000,Jembrana,Kabupaten,5101020,Negara
5100000,Bali,5101000,Jembrana,Kabupaten,5101021,Jembrana
5100000,Bali,5101000,Jembrana,Kabupaten,5101030,Mendoyo
5100000,Bali,5101000,Jembrana,Kabupaten,5101040,Pekutatan
5100000,Bali,5102000,Tabanan,Kabupaten,5102010,Selemadeg
5100000,Bali,5102000,Tabanan,Kabupaten,5102011,Selemadeg Timur
5100000,Bali,5102000,Tabanan,Kabupaten,5102012,Selemadeg Barat
5100000,Bali,5102000,Tabanan,Kabupaten,5102020,Kerambitan
5100000,Bali,5102000,Tabanan,Kabupaten,5102030,Tabanan
5100000,Bali,5102000,Tabanan,Kabupaten,5102040,Kediri
5100000,Bali,5102000,Tabanan,Kabupaten,5102050,Marga
5100000,Bali,5102000,Tabanan,Kabupaten,5102060,Baturiti
5100000,Bali,5102000,Tabanan,Kabupaten,5102070,Penebel
5100000,Bali,5102000,Tabanan,Kabupaten,5102080,Pupuan
5100000,Bali,5103000,Badung,Kabupaten,5103010,Kuta Selatan
5100000,Bali,5103000,Badung,Kabupaten,5103020,Kuta
5100000,Bali,5103000,Badung,Kabupaten,5103030,Kuta Utara
5100000,Bali,5103000,Badung,Kabupaten,5103040,Mengwi
5100000,Bali,5103000,Badung,Kabupaten,5103050,Abiansemal
5100000,Bali,5103000,Badung,Kabupaten,5103060,Petang
5100000,Bali,5104000,Gianyar,Kabupaten,5104010,Sukawati
5100000,Bali,5104000,Gianyar,Kabupaten,5104020,Blahbatuh
5100000,Bali,5104000,Gianyar,Kabupaten,5104030,Gianyar
5100000,Bali,5104000,Gianyar,Kabupaten,5104040,Tampaksiring
5100000,Bali,5104000,Gianyar,Kabupaten,5104050,Ubud
5100000,Bali,5104000,Gianyar,Kabupaten,5104060,Tegallalang
5100000,Bali,5104000,Gianyar,Kabupaten,5104070,Payangan
5100000,Bali,5105000,Klungkung,Kabupaten,5105010,Nusapenida
5100000,Bali,5105000,Klungkung,Kabupaten,5105020,Banjarangkan
5100000,Bali,5105000,Klungkung,Kabupaten,5105030,Klungkung
5100000,Bali,5105000,Klungkung,Kabupaten,5105040,Dawan
5100000,Bali,5106000,Bangli,Kabupaten,5106010,Susut
5100000,Bali,5106000,Bangli,Kabupaten,5106020,Bangli
5100000,Bali,5106000,Bangli,Kabupaten,5106030,Tembuku
5100000,Bali,5106000,Bangli,Kabupaten,5106040,Kintamani
5100000,Bali,5107000,Karang Asem,Kabupaten,5107010,Rendang
5100000,Bali,5107000,Karang Asem,Kabupaten,5107020,Sidemen
5100000,Bali,5107000,Karang Asem,Kabupaten,5107030,Manggis
5100000,Bali,5107000,Karang Asem,Kabupaten,5107040,Karangasem
5100000,Bali,5107000,Karang Asem,Kabupaten,5107050,Abang
5100000,Bali,5107000,Karang Asem,Kabupaten,5107060,Bebandem
5100000,Bali,5107000,Karang Asem,Kabupaten,5107070,Selat
5100000,Bali,5107000,Karang Asem,Kabupaten,5107080,Kubu
5100000,Bali,5108000,Buleleng,Kabupaten,5108010,Gerokgak
5100000,Bali,5108000,Buleleng,Kabupaten,5108020,Seririt
5100000,Bali,5108000,Buleleng,Kabupaten,5108030,Busungbiu
5100000,Bali,5108000,Buleleng,Kabupaten,5108040,Banjar
5100000,Bali,5108000,Buleleng,Kabupaten,5108050,Sukasada
5100000,Bali,5108000,Buleleng,Kabupaten,5108060,Buleleng
5100000,Bali,5108000,Buleleng,Kabupaten,5108070,Sawan
5100000,Bali,5108000,Buleleng,Kabupaten,5108080,Kubutambahan
5100000,Bali,5108000,Buleleng,Kabupaten,5108090,Tejakula
5100000,Bali,5171000,Denpasar,Kota,5171010,Denpasar Selatan
5100000,Bali,5171000,Denpasar,Kota,5171020,Denpasar Timur
5100000,Bali,5171000,Denpasar,Kota,5171030,Denpasar Barat
5100000,Bali,5171000,Denpasar,Kota,5171031,Denpasar Utara
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201010,Sekotong
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201011,Lembar
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201020,Gerung
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201030,Labu Api
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201040,Kediri
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201041,Kuripan
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201050,Narmada
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201051,Lingsar
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201060,Gunung Sari
5200000,Nusa Tenggara Barat,5201000,Lombok Barat,Kabupaten,5201061,Batu Layar
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202010,Praya Barat
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202011,Praya Barat Daya
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202020,Pujut
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202030,Praya Timur
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202040,Janapria
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202050,Kopang
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202060,Praya
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202061,Praya Tengah
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202070,Jonggat
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202080,Pringgarata
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202090,Batukliang
5200000,Nusa Tenggara Barat,5202000,Lombok Tengah,Kabupaten,5202091,Batukliang Utara
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203010,Keruak
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203011,Jerowaru
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203020,Sakra
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203021,Sakra Barat
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203022,Sakra Timur
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203030,Terara
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203031,Montong Gading
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203040,Sikur
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203050,Masbagik
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203051,Pringgasela
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203060,Sukamulia
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203061,Suralaga
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203070,Selong
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203071,Labuhan Haji
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203080,Pringgabaya
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203081,Suela
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203090,Aikmel
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203091,Wanasaba
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203092,Sembalun
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203093,Lenek
5200000,Nusa Tenggara Barat,5203000,Lombok Timur,Kabupaten,5203100,Sambelia
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204020,Lunyuk
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204021,Orong Telu
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204050,Alas
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204051,Alas Barat
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204052,Buer
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204061,Utan
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204062,Rhee
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204070,Batulanteh
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204080,Sumbawa
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204081,Labuhan Badas
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204082,Unter Iwes
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204090,Moyo Hilir
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204091,Moyo Utara
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204100,Moyo Hulu
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204110,Ropang
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204111,Lenangguar
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204112,Lantung
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204121,Lape
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204122,Lopok
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204130,Plampang
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204131,Labangka
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204132,Maronge
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204140,Empang
5200000,Nusa Tenggara Barat,5204000,Sumbawa,Kabupaten,5204141,Tarano
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205010,Hu'u
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205011,Pajo
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205020,Dompu
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205030,Woja
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205040,Kilo
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205050,Kempo
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205051,Manggalewa
5200000,Nusa Tenggara Barat,5205000,Dompu,Kabupaten,5205060,Pekat
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206010,Monta
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206011,Parado
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206020,Bolo
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206021,Mada Pangga
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206030,Woha
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206040,Belo
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206041,Palibelo
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206050,Wawo
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206051,Langgudu
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206052,Lambitu
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206060,Sape
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206061,Lambu
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206070,Wera
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206071,Ambalawi
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206080,Donggo
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206081,Soromandi
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206090,Sanggar
5200000,Nusa Tenggara Barat,5206000,Bima,Kabupaten,5206091,Tambora
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207010,Sekongkang
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207020,Jereweh
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207021,Maluk
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207030,Taliwang
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207031,Brang Ene
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207040,Brang Rea
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207050,Seteluk
5200000,Nusa Tenggara Barat,5207000,Sumbawa Barat,Kabupaten,5207051,Poto Tano
5200000,Nusa Tenggara Barat,5208000,Lombok Utara,Kabupaten,5208010,Pemenang
5200000,Nusa Tenggara Barat,5208000,Lombok Utara,Kabupaten,5208020,Tanjung
5200000,Nusa Tenggara Barat,5208000,Lombok Utara,Kabupaten,5208030,Gangga
5200000,Nusa Tenggara Barat,5208000,Lombok Utara,Kabupaten,5208040,Kayangan
5200000,Nusa Tenggara Barat,5208000,Lombok Utara,Kabupaten,5208050,Bayan
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271010,Ampenan
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271011,Sekarbela
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271020,Mataram
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271021,Selaparang
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271030,Cakranegara
5200000,Nusa Tenggara Barat,5271000,Mataram,Kota,5271031,Sandubaya
5200000,Nusa Tenggara Barat,5272000,Bima,Kota,5272010,Rasanae Barat
5200000,Nusa Tenggara Barat,5272000,Bima,Kota,5272011,Mpunda
5200000,Nusa Tenggara Barat,5272000,Bima,Kota,5272020,Rasanae Timur
5200000,Nusa Tenggara Barat,5272000,Bima,Kota,5272021,Raba
5200000,Nusa Tenggara Barat,5272000,Bima,Kota,5272030,Asakota
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301021,Lamboya
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301022,Wanokaka
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301023,Laboya Barat
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301050,Loli
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301060,Kota Waikabubak
5300000,Nusa Tenggara Timur,5301000,Sumba Barat,Kabupaten,5301072,Tana Righu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302010,Lewa
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302011,Nggaha Oriangu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302012,Lewa Tidahu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302013,Katala Hamu Lingu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302020,Tabundung
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302021,Pinupahar
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302030,Paberiwai
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302031,Karera
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302032,Matawai La Pawu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302033,Kahaungu Eti
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302034,Mahu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302035,Ngadu Ngala
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302040,Pahunga Lodu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302041,Wula Waijelu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302051,Rindi
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302052,Umalulu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302060,Pandawai
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302061,Kambata Mapambuhang
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302070,Kota Waingapu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302071,Kambera
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302080,Haharu
5300000,Nusa Tenggara Timur,5302000,Sumba Timur,Kabupaten,5302081,Kanatang
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303100,Semau
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303101,Semau Selatan
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303110,Kupang Barat
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303111,Nekamese
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303120,Kupang Tengah
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303121,Taebenu
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303130,Amarasi
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303131,Amarasi Barat
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303132,Amarasi Selatan
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303133,Amarasi Timur
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303140,Kupang Timur
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303141,Amabi Oefeto Timur
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303142,Amabi Oefeto
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303150,Sulamu
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303160,Fatuleu
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303161,Fatuleu Tengah
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303162,Fatuleu Barat
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303170,Takari
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303180,Amfoang Selatan
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303181,Amfoang Barat Daya
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303182,Amfoang Tengah
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303190,Amfoang Utara
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303191,Amfoang Barat Laut
5300000,Nusa Tenggara Timur,5303000,Kupang,Kabupaten,5303192,Amfoang Timur
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304010,Mollo Utara
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304011,Fatumnasi
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304012,Tobu
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304013,Nunbena
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304020,Mollo Selatan
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304021,Polen
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304022,Mollo Barat
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304023,Mollo Tengah
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304030,Kota Soe
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304040,Amanuban Barat
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304041,Batu Putih
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304042,Kuatnana
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304050,Amanuban Selatan
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304051,Noebeba
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304060,Kuan Fatu
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304061,Kualin
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304070,Amanuban Tengah
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304071,Kolbano
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304072,Oenino
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304080,Amanuban Timur
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304081,Fautmolo
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304082,Fatukopa
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304090,Kie
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304091,Kot'olin
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304100,Amanatun Selatan
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304101,Boking
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304102,Nunkolo
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304103,Noebana
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304104,Santian
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304110,Amanatun Utara
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304111,Toianas
5300000,Nusa Tenggara Timur,5304000,Timor Tengah Selatan,Kabupaten,5304112,Kokbaun
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305010,Miomaffo Barat
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305011,Miomaffo Tengah
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305012,Musi
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305013,Mutis
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305020,Miomaffo Timur
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305021,Noemuti
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305022,Bikomi Selatan
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305023,Bikomi Tengah
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305024,Bikomi Nilulat
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305025,Bikomi Utara
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305026,Naibenu
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305027,Noemuti Timur
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305030,Kota Kefamenanu
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305040,Insana
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305041,Insana Utara
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305042,Insana Barat
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305043,Insana Tengah
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305044,Insana Fafinesu
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305050,Biboki Selatan
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305051,Biboki Tanpah
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305052,Biboki Moenleu
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305060,Biboki Utara
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305061,Biboki Anleu
5300000,Nusa Tenggara Timur,5305000,Timor Tengah Utara,Kabupaten,5305062,Biboki Feotleu
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306032,Rai Manuk
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306050,Tasifeto Barat
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306051,Kakuluk Mesak
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306052,Nanaet Duabesi
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306060,Atambua
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306061,Atambua Barat
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306062,Atambua Selatan
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306070,Tasifeto Timur
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306071,Raihat
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306072,Lasiolat
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306080,Lamaknen
5300000,Nusa Tenggara Timur,5306000,Belu,Kabupaten,5306081,Lamaknen Selatan
5300000,Nusa Tenggara Timur,5307000,Alor,Kabupaten,5307010,Pantar
